player_id,player_name,nationality,position,club,age,date_of_birth,foot,contract_expiration_date,contract_years_remaining,total_appearances,total_minutes_played,total_goals,total_assists,total_shots,total_shots_on_target,shot_accuracy,total_successful_dribbles,total_key_passes,avg_rating,career_span_years,total_yellow_cards,total_red_cards,games_per_season_avg,minutes_per_game_avg,passing_accuracy,total_tackles,total_interceptions,total_clearances,total_clean_sheets,total_saves,save_percentage,total_goals_conceded,total_injuries,total_days_out,avg_injury_duration,max_injury_duration,min_injury_duration,injury_types_list,most_recent_injury_date,days_since_last_injury,injury_frequency,had_knee_injury,had_hamstring_injury,had_acl_injury,had_surgery,injury_severity_score,games_missed_due_injury,currently_injured,sentiment_score,mentions_count,positive_ratio,negative_ratio,neutral_ratio,engagement_rate,fan_base_size,trending_score,controversy_flag,media_coverage_score,hashtag_mentions,retweet_avg,like_avg,market_value,peak_value,transfer_history_total,number_of_transfers,value_trend,goals_per_game,assists_per_game,goal_contribution,goal_contribution_per_game,minutes_per_goal,minutes_per_assist,discipline_score,experience_score,injury_risk_score,availability_score,recovery_rate,estimated_contract_value,is_at_peak,career_stage,value_appreciation_potential,sentiment_momentum,popularity_index,public_perception_score,controversy_impact,player_quality_score,market_attractiveness,value_for_money,age_group
PL0030,Federico Chiesa,Italy,RW,Liverpool,27,1999-08-13,Right,2030-02-15,4,470,41385,127,86,476.0,497.0,38.22,898.0,624.0,6.54,9,21,3,52.2,88.1,85.91,634.0,738.0,1302.0,115.0,758.0,72.89,218.0,14,1631,116.5,170,52,"Ankle Injury, Concussion, Ligament Damage, Knee Injury, Shoulder Injury, ACL Injury, Calf Injury, Meniscus Tear, Achilles Injury",2024-11-28,445.0,1.4,1,0,1,1,4.47,308,0,0.0,53477,0.175,0.576,0.249,8.44,845452,13.6,1,4.86,2568,1861,3969,52.71,67.93,14.33,1,Stable,0.2702127659574468,0.1829787234042553,213,0.4531914893617021,323.3203125,475.6896551724138,4.9,18.4,9.27,34.468085106382986,7.766666666666667,168.8727956866916,1,Prime,0.0,0.0,0.0,0.1859,30.802751999999998,37.1054170212766,20.0127085106383,69.0847458969961,26-29
PL0031,Toni Kroos,Germany,CM,Real Madrid,34,1992-05-05,Both,2028-02-16,2,290,42659,97,103,1014.0,449.0,45.260000000000005,543.0,344.0,7.27,10,76,5,29.0,147.1,89.34,713.0,738.0,1302.0,115.0,758.0,72.89,218.0,10,601,60.1,163,11,"Groin Strain, Hamstring Injury, Back Injury, Knee Injury, Shoulder Injury, ACL Injury, Calf Injury, Ankle Injury",2025-07-01,230.0,1.0,1,1,1,1,1.65,121,0,0.434,71676,0.424,0.366,0.21,10.94,1112175,99.6,0,8.34,430,4823,12878,24.56,33.35,30.69,3,Declining,0.33448275862068966,0.35517241379310344,200,0.6896551724137931,435.2959183673469,410.1826923076923,-2.5999999999999996,15.8,5.65,58.275862068965516,5.463636363636364,39.34277994749711,0,Veteran,0.0,0.432264,53.081837624552406,0.511,0.0,44.9171724137931,100.0,175.73228643894015,34+
PL0032,Casemiro,Brazil,CDM,Manchester United,32,1994-09-18,Both,2029-02-15,3,409,41934,26,63,1014.0,449.0,45.260000000000005,334.0,497.0,6.56,10,59,3,40.9,102.5,88.11,641.0,738.0,1302.0,115.0,758.0,72.89,218.0,20,2328,116.4,173,30,"Groin Strain, Hamstring Injury, Hip Injury, Ligament Damage, Back Injury, Knee Injury, ACL Injury, Ankle Injury",2026-02-05,11.0,2.0,1,1,1,1,6.38,421,1,0.193,12438,0.307,0.411,0.282,5.75,67944,16.3,1,1.59,902,1828,14034,15.39,20.03,50.37,6,Declining,0.06356968215158924,0.15403422982885084,89,0.2176039119804401,1553.111111111111,655.21875,1.0999999999999996,18.18,10.0,0.0,5.542857142857143,36.9799704840379,0,Experienced,0.0,0.031459,10.46337994670876,0.30300000000000005,5.112018,30.482,30.936069920063137,185.97925564368515,30-33
PL0033,Joshua Kimmich,Germany,CDM,Bayern Munich,29,1997-10-14,Left,2031-02-15,5,286,36201,87,29,1014.0,449.0,45.260000000000005,440.0,356.0,6.65,10,11,2,28.6,126.6,88.16,709.0,738.0,1302.0,115.0,758.0,72.89,218.0,5,488,97.6,146,48,"Groin Strain, Hamstring Injury, Ligament Damage, Knee Injury, Achilles Injury",2024-04-29,658.0,0.5,1,1,0,0,1.34,109,0,0.0,2267,0.055,0.515,0.43,10.96,30268,1.3,1,3.3,6769,398,17931,50.29,67.26,85.75,5,Stable,0.3041958041958042,0.10139860139860139,116,0.40559440559440557,411.375,1206.7,6.9,15.719999999999999,2.34,61.888111888111894,16.266666666666666,201.39947104637923,0,Experienced,0.0,0.0,0.0,0.1465,1.167505,42.41462237762238,36.52731118881119,82.69569580351408,26-29
PL0034,Frenkie de Jong,Netherlands,CM,Barcelona,27,1999-06-08,Both,2028-02-16,2,338,34128,21,83,1014.0,449.0,45.260000000000005,382.0,296.0,6.74,9,45,5,37.6,101.0,84.08,502.0,738.0,1302.0,115.0,758.0,72.89,218.0,2,142,71.0,90,52,"Groin Strain, Calf Injury",2023-02-28,1084.0,0.2,0,0,0,0,0.39,27,0,0.266,59617,0.367,0.406,0.227,12.46,791544,23.6,1,4.82,5435,2209,9391,96.07,106.91,133.89,3,Stable,0.0621301775147929,0.2455621301775148,104,0.3076923076923077,1551.2727272727273,406.2857142857143,0.5,15.76,0.79,92.01183431952663,23.666666666666668,153.89498654544167,1,Prime,0.0,0.062776,36.44375074500981,0.3835,24.204502,49.28136686390533,97.72630954946739,50.768895502117374,26-29
PL0035,Bernardo Silva,Portugal,CM,Manchester City,30,1996-08-03,Right,2027-02-16,1,360,19123,19,42,1014.0,449.0,45.260000000000005,282.0,671.0,7.64,10,66,2,36.0,53.1,92.82,462.0,738.0,1302.0,115.0,758.0,72.89,218.0,22,2126,96.6,175,7,"Groin Strain, Hip Injury, Concussion, Ligament Damage, Back Injury, Shoulder Injury, Knee Injury, Fracture, ACL Injury, Meniscus Tear, Achilles Injury",2024-03-30,688.0,2.2,1,0,1,1,5.82,465,0,0.436,20926,0.386,0.37,0.243,12.55,336972,82.9,0,9.21,669,3441,4515,45.36,59.88,68.36,5,Stable,0.05277777777777778,0.11666666666666667,61,0.16944444444444445,956.15,444.72093023255815,1.4000000000000004,17.2,10.0,0.0,4.2,36.331199072037236,0,Experienced,0.0,0.36144400000000004,54.4378190540629,0.5083,0.0,35.0166,99.16502858109436,75.53192407247626,30-33
PL0036,İlkay Gündoğan,Germany,CM,Barcelona,34,1992-03-21,Both,2028-02-16,2,243,34836,72,25,1014.0,449.0,45.260000000000005,589.0,572.0,7.79,10,26,7,24.3,143.4,83.73,618.0,738.0,1302.0,115.0,758.0,72.89,218.0,8,809,101.1,168,33,"Groin Strain, Hamstring Injury, Ligament Damage, Back Injury, Knee Injury, Calf Injury, Meniscus Tear",2025-04-05,317.0,0.8,1,1,0,1,2.22,199,0,0.524,32123,0.447,0.327,0.226,4.87,458509,54.6,0,8.5,9463,382,16161,28.95,37.38,73.6,4,Declining,0.2962962962962963,0.102880658436214,97,0.3991769547325103,477.2054794520548,1339.8461538461538,0.40000000000000036,14.86,3.8200000000000003,18.106995884773653,11.233333333333333,46.37514167264012,0,Veteran,0.0,0.286104,26.48177410227972,0.5633,0.0,38.87999917695474,71.52266074189694,129.81635785293736,34+
PL0037,Pedri,Spain,CM,Barcelona,22,2004-07-20,Left,2027-02-16,1,367,32992,89,60,1014.0,449.0,45.260000000000005,192.0,582.0,7.18,4,15,0,91.8,89.9,88.87,718.0,738.0,1302.0,115.0,758.0,72.89,218.0,8,733,91.6,179,32,"Groin Strain, Hip Injury, Muscle Injury, Back Injury, Fracture, ACL Injury, Ankle Injury, Achilles Injury",2025-10-10,129.0,0.8,0,0,1,1,2.01,171,0,0.198,65239,0.154,0.422,0.423,10.04,341926,62.0,1,5.09,7359,3581,6070,61.93,80.14,104.9,6,Rising,0.24250681198910082,0.16348773841961853,149,0.40599455040871935,366.5777777777778,540.8524590163935,8.5,11.34,5.609999999999999,53.40599455040872,10.177777777777777,49.60297968543355,0,Emerging,29.40416599386404,0.12276,22.03773931054454,0.29190000000000005,27.530858,42.25299891008174,62.96310842085768,67.14285541090376,22-25
PL0038,Gavi,Spain,CM,Barcelona,20,2006-07-20,Both,2030-02-15,4,305,39129,81,21,1014.0,449.0,45.260000000000005,586.0,358.0,6.74,2,61,1,152.5,128.3,81.37,584.0,738.0,1302.0,115.0,758.0,72.89,218.0,7,611,87.3,133,12,"Hamstring Injury, Muscle Injury, Concussion, Ligament Damage, ACL Injury, Meniscus Tear",2025-03-11,342.0,0.7,0,1,1,1,1.67,87,0,0.111,20704,0.203,0.487,0.309,7.28,224804,8.6,1,6.41,5758,1649,1671,47.2,56.07,50.37,3,Rising,0.26557377049180325,0.06885245901639345,102,0.3344262295081967,477.1829268292683,1778.590909090909,2.9000000000000004,8.1,5.07,71.47540983606558,10.9125,151.21980566138956,0,Emerging,18.792372881355927,0.009546,8.030804491191251,0.272,10.082848,43.41908196721312,43.61574772039343,90.0810829195293,18-21
PL0039,Eduardo Camavinga,France,CDM,Real Madrid,22,2004-05-18,Both,2027-02-16,1,294,28921,69,105,1014.0,449.0,45.260000000000005,328.0,295.0,7.85,4,69,1,73.5,98.4,86.06,747.0,738.0,1302.0,115.0,758.0,72.89,218.0,8,722,90.2,174,26,"Hip Injury, Ligament Damage, Back Injury, Shoulder Injury, Knee Injury, Fracture",2025-07-05,226.0,0.8,1,0,0,1,1.98,148,0,0.301,42889,0.31,0.428,0.262,10.19,293872,98.9,1,7.05,6249,4299,10691,63.87,88.34,46.01,1,Rising,0.23469387755102042,0.35714285714285715,174,0.5918367346938775,413.15714285714284,272.83962264150944,2.0999999999999996,9.879999999999999,3.58,49.65986394557823,10.022222222222222,51.156827264793165,0,Emerging,38.312196649444196,0.29768900000000004,32.71585694388173,0.39830000000000004,18.356492,44.10457278911565,83.96607181038043,67.98916724081339,22-25
PL0040,Aurélien Tchouaméni,France,CDM,Real Madrid,24,2002-12-04,Left,2031-02-15,5,223,22107,23,70,1014.0,449.0,45.260000000000005,252.0,643.0,6.98,6,72,3,37.2,99.1,85.22,266.0,738.0,1302.0,115.0,758.0,72.89,218.0,11,1339,121.7,176,52,"Hamstring Injury, Muscle Injury, Concussion, Ligament Damage, ACL Injury, Ankle Injury, Achilles Injury",2023-11-22,817.0,1.1,0,1,1,1,3.67,327,0,0.278,1249,0.351,0.464,0.185,3.68,21357,95.7,1,1.76,6493,3219,4692,46.01,56.88,65.95,4,Rising,0.1031390134529148,0.31390134529147984,93,0.4170403587443946,921.125,311.36619718309856,-0.1999999999999993,10.46,7.87,0.0,10.141666666666667,184.25909053179376,0,Prime,23.625298848076515,0.26604600000000006,7.295194739346376,0.34130000000000005,0.579536,30.694600000000005,30.550092109019566,65.2937672835567,22-25
PL0041,Virgil van Dijk,Netherlands,CB,Liverpool,33,1993-11-11,Left,2027-02-16,1,393,17246,19,34,1014.0,449.0,45.260000000000005,440.0,456.0,6.49,10,37,5,39.3,43.9,91.28,478.0,858.0,818.0,115.0,758.0,72.89,218.0,17,1732,101.9,164,31,"Groin Strain, Hamstring Injury, Hip Injury, Concussion, Ankle Injury, Ligament Damage, Shoulder Injury, Fracture, ACL Injury, Calf Injury, Meniscus Tear, Achilles Injury",2026-01-01,46.0,1.7,0,1,1,1,4.75,360,0,0.23,19619,0.163,0.413,0.424,9.76,135608,80.8,1,4.6,9084,4920,13735,10.32,13.32,41.38,6,Declining,0.04834605597964377,0.08651399491094147,53,0.13486005089058525,862.3,492.74285714285713,1.3000000000000007,17.86,10.0,8.396946564885496,5.661111111111111,8.265828360304768,0,Veteran,0.0,0.18584,22.18828726490633,0.3043,8.102647,31.819989312977103,49.19242555384805,281.09531195209456,30-33
PL0042,Rúben Dias,Portugal,CB,Manchester City,27,1999-07-06,Right,2030-02-15,4,440,14526,26,8,1014.0,449.0,45.260000000000005,440.0,456.0,6.58,9,37,0,48.9,33.0,91.7,1140.0,1108.0,1380.0,115.0,758.0,72.89,218.0,6,730,121.7,167,43,"Knee Injury, Shoulder Injury, Fracture, Calf Injury, Meniscus Tear",2023-11-28,811.0,0.6,1,0,0,1,2.0,166,0,0.138,2114,0.171,0.454,0.375,8.47,26141,68.4,1,1.4,1130,3031,16493,45.7,52.73,87.04,4,Stable,0.05909090909090909,0.01818181818181818,34,0.07727272727272727,538.0,1614.0,6.3,17.8,3.2,62.27272727272727,17.385714285714286,146.41409149842167,1,Prime,0.0,0.09439200000000002,8.949739043527757,0.22970000000000002,0.959756,42.79394545454546,48.42158129256436,91.63585750438,26-29
PL0043,Antonio Rüdiger,Germany,CB,Real Madrid,31,1995-12-24,Both,2029-02-15,3,366,22342,18,45,1014.0,449.0,45.260000000000005,440.0,456.0,6.83,10,48,7,36.6,61.0,78.97,760.0,385.0,790.0,115.0,758.0,72.89,218.0,5,588,117.6,159,7,"Calf Injury, Fracture, Concussion",2024-02-27,720.0,0.5,0,0,0,1,1.61,120,0,0.388,6323,0.459,0.354,0.186,5.56,122763,34.0,0,4.07,6494,327,222,33.84,42.18,9.21,1,Declining,0.04918032786885246,0.12295081967213115,63,0.1721311475409836,1175.8947368421052,485.69565217391306,-1.8000000000000007,17.32,2.6100000000000003,67.21311475409837,19.599999999999998,81.31268363741667,0,Experienced,0.0,0.13192,18.880745816811967,0.46280000000000004,0.0,45.15222295081968,65.67723020062779,129.59880295872466,30-33
PL0044,William Saliba,France,CB,Arsenal,23,2003-03-17,Both,2027-02-16,1,364,30695,15,47,1014.0,449.0,45.260000000000005,440.0,456.0,7.47,5,53,4,72.8,84.3,79.29,931.0,488.0,610.0,115.0,758.0,72.89,218.0,8,713,89.1,162,26,"Groin Strain, Concussion, Ligament Damage, Back Injury, Fracture, Calf Injury, Achilles Injury",2024-03-15,703.0,0.8,0,0,0,1,1.95,127,0,0.376,16989,0.431,0.358,0.211,7.08,100876,18.0,0,4.26,1026,2831,5121,48.45,62.24,111.56,5,Rising,0.04120879120879121,0.12912087912087913,62,0.17032967032967034,1918.4375,639.4791666666666,0.6999999999999993,12.280000000000001,3.55,65.1098901098901,9.899999999999999,38.8061418659657,0,Emerging,28.462332301341586,0.06768,25.929671361858006,0.4507,0.0,46.25937802197803,74.92419605377603,93.54778164201825,22-25
PL0045,Gabriel Magalhães,Brazil,CB,Arsenal,26,2000-05-27,Both,2031-02-15,5,234,20007,24,31,1014.0,449.0,45.260000000000005,440.0,456.0,6.51,8,65,5,29.2,85.5,87.64,1386.0,786.0,1596.0,115.0,758.0,72.89,218.0,8,960,120.0,156,34,"Hamstring Injury, Muscle Injury, Ankle Injury, Shoulder Injury, Calf Injury, Meniscus Tear",2023-03-30,1054.0,0.8,0,1,0,1,2.63,240,0,0.0,9008,0.179,0.55,0.271,11.98,70499,11.9,1,3.45,6878,186,10993,33.69,46.4,25.7,3,Stable,0.10256410256410256,0.13247863247863248,55,0.23504273504273504,800.28,625.21875,-1.5,12.68,4.23,0.0,13.333333333333334,134.92042512532345,1,Prime,0.0,0.0,0.0,0.1782,4.954400000000001,28.9324,26.0062,83.40270971461517,26-29
PL0046,Marquinhos,Brazil,CB,PSG,30,1996-04-05,Right,2029-02-15,3,442,26251,2,40,1014.0,449.0,45.260000000000005,440.0,456.0,7.1,10,51,5,44.2,59.4,87.35,806.0,379.0,1980.0,115.0,758.0,72.89,218.0,17,1181,69.5,161,9,"Groin Strain, Hamstring Injury, Muscle Injury, Meniscus Tear, Hip Injury, Back Injury, Knee Injury, Shoulder Injury, Calf Injury, Ankle Injury, Achilles Injury",2025-01-23,389.0,1.7,1,1,0,1,3.24,178,0,0.32,15829,0.282,0.362,0.356,3.94,251428,71.1,0,1.06,1495,1253,19161,36.01,43.9,105.48,6,Stable,0.004524886877828055,0.09049773755656108,42,0.09502262443438914,8750.333333333334,640.2682926829268,-0.09999999999999964,18.84,6.640000000000001,59.72850678733032,3.861111111111111,86.52688350423682,0,Experienced,0.0,0.22752,12.191510042344872,0.35080000000000006,0.0,44.81530135746606,47.41491574225034,121.08970915283994,30-33
PL0047,Kim Min-jae,South Korea,CB,Bayern Munich,28,1998-09-25,Right,2031-02-15,5,157,18431,31,14,1014.0,449.0,45.260000000000005,440.0,456.0,7.56,10,62,4,15.7,117.4,79.59,1422.0,1185.0,1148.0,115.0,758.0,72.89,218.0,7,917,131.0,177,67,"Shoulder Injury, Fracture, ACL Injury, Calf Injury, Achilles Injury",2025-07-14,217.0,0.7,0,0,1,1,2.51,201,0,0.298,6569,0.254,0.367,0.379,12.59,122390,64.1,0,1.68,607,4459,16108,53.47,68.97,65.16,4,Stable,0.19745222929936307,0.08917197452229299,45,0.28662420382165604,575.96875,1228.7333333333333,-0.1999999999999993,13.14,5.91,0.0,16.375,214.13461357824417,1,Prime,0.0,0.19101799999999997,32.97950745782785,0.33880000000000005,0.0,33.54559999999999,74.42206118674179,61.58545988617586,26-29
PL0048,João Cancelo,Portugal,RB,Al Hilal,30,1996-10-11,Right,2030-02-15,4,416,37167,2,33,1014.0,449.0,45.260000000000005,440.0,456.0,7.05,10,14,3,41.6,89.3,86.94,657.0,949.0,1420.0,115.0,758.0,72.89,218.0,16,1243,77.7,180,7,"Groin Strain, Hip Injury, Muscle Injury, Concussion, Hamstring Injury, Ligament Damage, Back Injury, Shoulder Injury, Knee Injury, Calf Injury, Meniscus Tear, Achilles Injury",2024-08-31,534.0,1.6,1,1,0,1,3.41,226,0,0.267,5788,0.347,0.396,0.257,12.96,69361,83.4,0,6.33,9012,1288,10152,18.12,24.24,18.23,2,Stable,0.004807692307692308,0.07932692307692307,35,0.08413461538461539,12389.0,1093.1470588235295,5.6,18.32,6.61,45.67307692307693,4.570588235294117,58.053027088652094,0,Experienced,0.0,0.22267800000000001,29.979225749263467,0.395,0.0,41.78861538461539,72.6431463162029,218.55970389443195,30-33
PL0049,Trent Alexander-Arnold,England,RB,Liverpool,26,2000-02-12,Right,2029-02-15,3,246,27268,12,43,1014.0,449.0,45.260000000000005,440.0,456.0,6.55,8,11,5,30.8,110.8,80.94,1173.0,521.0,1212.0,115.0,758.0,72.89,218.0,15,1688,112.5,177,11,"Groin Strain, Hip Injury, Hamstring Injury, Meniscus Tear, Concussion, Ligament Damage, Muscle Injury, Knee Injury, ACL Injury, Ankle Injury",2025-06-10,251.0,1.5,1,1,1,1,4.62,253,0,0.0,4826,0.023,0.64,0.337,3.91,30842,49.2,1,9.46,8571,711,16657,23.05,30.53,45.64,4,Stable,0.04878048780487805,0.17479674796747968,55,0.22357723577235772,2097.5384615384614,619.7272727272727,3.9000000000000004,12.92,9.620000000000001,0.0,7.03125,55.385855728204916,1,Prime,0.0,0.0,0.0,0.17350000000000002,3.08864,29.131000000000004,15.325499999999998,121.12681912681913,26-29
PL0050,Alphonso Davies,Canada,LB,Bayern Munich,24,2002-01-08,Right,2031-02-15,5,336,14030,21,24,1014.0,449.0,45.260000000000005,440.0,456.0,7.14,6,68,6,56.0,41.8,87.79,1428.0,1138.0,755.0,115.0,758.0,72.89,218.0,5,353,70.6,84,40,"Ligament Damage, Fracture, Shoulder Injury, Hamstring Injury",2024-08-04,561.0,0.5,0,1,0,1,0.97,71,0,0.129,1099,0.251,0.521,0.228,3.96,10617,97.3,1,4.09,7688,4304,14461,45.47,63.25,96.58,5,Rising,0.0625,0.07142857142857142,45,0.13392857142857142,637.7272727272727,561.2,-2.8000000000000007,12.719999999999999,1.97,78.86904761904762,11.766666666666666,182.09651915845822,0,Prime,39.102705080272706,0.125517,3.577445958966476,0.2636,0.5725790000000001,47.405009523809525,45.128673700354476,102.01207127998606,22-25
PL0051,Theo Hernández,France,LB,AC Milan,27,1999-02-24,Right,2030-02-15,4,360,25025,24,58,1014.0,449.0,45.260000000000005,440.0,456.0,6.53,9,64,5,40.0,69.5,79.59,1272.0,835.0,1187.0,115.0,758.0,72.89,218.0,8,656,82.0,150,16,"Hip Injury, Muscle Injury, Ankle Injury, Knee Injury, Shoulder Injury, Meniscus Tear",2023-09-07,893.0,0.8,1,0,0,1,1.8,154,0,0.257,9681,0.281,0.439,0.28,5.67,185511,34.7,1,2.15,3593,2511,16658,33.79,45.33,83.98,6,Stable,0.06666666666666667,0.16111111111111112,82,0.22777777777777777,1001.0,424.1525423728813,-1.4000000000000004,16.2,3.4000000000000004,57.22222222222222,9.11111111111111,108.25672104445663,1,Prime,0.0,0.08917900000000001,13.374124458134368,0.32080000000000003,4.249959,41.44604444444444,53.98420890942377,119.13206221455717,26-29
PL0052,Andrew Robertson,Scotland,LB,Liverpool,30,1996-09-25,Right,2028-02-16,2,240,31612,12,39,1014.0,449.0,45.260000000000005,440.0,456.0,7.2,10,65,4,24.0,131.7,89.83,1292.0,690.0,1083.0,115.0,758.0,72.89,218.0,9,661,73.4,162,9,"Groin Strain, Hip Injury, Concussion, Fracture, Calf Injury, Meniscus Tear",2025-12-18,60.0,0.9,0,0,0,1,1.81,127,0,0.309,15843,0.366,0.494,0.14,12.71,114646,31.1,1,7.73,2201,2687,6838,39.54,43.79,31.14,2,Stable,0.05,0.1625,51,0.2125,2431.6923076923076,790.3,-0.5,14.8,3.6100000000000003,47.083333333333336,7.340000000000001,63.339312667916765,0,Experienced,0.0,0.09609899999999999,37.98000627838099,0.41190000000000004,7.826442,42.00046666666667,90.75024275090482,103.60253247821083,30-33
PL0053,Thibaut Courtois,Belgium,GK,Real Madrid,32,1994-11-16,Right,2031-02-15,5,329,33828,0,0,1014.0,449.0,45.260000000000005,440.0,456.0,7.0,10,62,1,32.9,102.8,85.91,634.0,738.0,1302.0,143.0,506.0,66.52,108.0,20,1861,93.0,160,8,"Groin Strain, Hip Injury, Muscle Injury, Hamstring Injury, Knee Injury, Shoulder Injury, Fracture, ACL Injury, Calf Injury, Ankle Injury, Achilles Injury",2023-12-02,807.0,2.0,1,1,1,1,5.1,297,0,0.181,4577,0.321,0.512,0.168,11.84,60888,33.1,1,9.86,4224,2805,12177,8.85,11.73,36.03,6,Declining,0.0,0.0,0,0.0,33828.0,33828.0,2.8,16.58,10.0,9.726443768996958,4.428571428571429,35.442141951888175,0,Experienced,0.0,0.059911000000000006,18.06372166429833,0.36490000000000006,2.343424,33.99108875379939,44.09112687334719,345.08719547004455,30-33
PL0054,Alisson Becker,Brazil,GK,Liverpool,32,1994-05-17,Left,2031-02-15,5,277,33941,2,0,1014.0,449.0,45.260000000000005,440.0,456.0,7.07,10,63,3,27.7,122.5,85.91,634.0,738.0,1302.0,121.0,854.0,73.56,116.0,10,935,93.5,170,24,"Groin Strain, Muscle Injury, Concussion, Ligament Damage, Back Injury, Shoulder Injury, ACL Injury, Calf Injury, Meniscus Tear",2024-04-30,657.0,1.0,0,0,1,1,2.56,224,0,0.16,28778,0.214,0.491,0.295,2.09,256985,39.7,1,4.92,6307,412,17641,13.33,16.48,10.92,2,Declining,0.007220216606498195,0.0,2,0.007220216606498195,11313.666666666666,33941.0,0.6999999999999993,15.54,6.5600000000000005,19.13357400722022,8.5,53.383474826968296,0,Experienced,0.0,0.06352000000000001,3.433418972477737,0.2792,14.129997999999999,35.773114801444045,29.916685859438626,249.63792603938623,30-33
PL0055,Ederson,Brazil,GK,Manchester City,31,1995-04-18,Both,2028-02-16,2,207,28397,2,3,1014.0,449.0,45.260000000000005,440.0,456.0,6.66,10,69,6,20.7,137.2,85.91,634.0,738.0,1302.0,54.0,600.0,79.56,163.0,15,1347,89.8,178,32,"Hamstring Injury, Muscle Injury, Hip Injury, Concussion, Back Injury, Shoulder Injury, Knee Injury, Fracture, Achilles Injury",2024-02-04,743.0,1.5,1,1,0,1,3.69,270,0,0.016,27908,0.071,0.598,0.331,12.76,326556,72.3,1,2.16,7843,2617,7002,10.84,13.66,31.58,5,Declining,0.00966183574879227,0.014492753623188406,5,0.024154589371980676,9465.666666666666,7099.25,-2.9000000000000004,14.14,6.6899999999999995,0.0,5.6125,17.36464717552397,0,Experienced,0.0,0.011568,2.08992558999251,0.1297,16.688984,29.7274,24.618588384988765,251.0760135135135,30-33
PL0056,Marc-André ter Stegen,Germany,GK,Barcelona,32,1994-05-13,Left,2029-02-15,3,382,34630,2,5,1014.0,449.0,45.260000000000005,440.0,456.0,6.86,10,44,4,38.2,90.7,85.91,634.0,738.0,1302.0,90.0,407.0,80.97,214.0,24,2283,95.1,170,30,"Groin Strain, Hip Injury, Hamstring Injury, Muscle Injury, Ligament Damage, Back Injury, Shoulder Injury, Knee Injury, Fracture, Calf Injury, Meniscus Tear, Achilles Injury",2025-09-29,140.0,2.4,1,1,0,1,6.25,502,0,0.044,39058,0.174,0.537,0.289,6.68,306360,37.1,1,7.75,2332,3295,4407,8.02,10.08,27.59,5,Declining,0.005235602094240838,0.013089005235602094,7,0.01832460732984293,11543.333333333334,5771.666666666667,1.5999999999999996,17.64,10.0,0.0,3.804,19.27091379350123,0,Experienced,0.0,0.016324,3.107565782836347,0.2399,20.974146,31.447800000000004,20.385248674254523,348.6452328159646,30-33
PL0057,Gianluigi Donnarumma,Italy,GK,PSG,25,2001-09-15,Right,2027-02-16,1,228,27089,2,1,1014.0,449.0,45.260000000000005,440.0,456.0,6.4,7,57,8,32.6,118.8,85.91,634.0,738.0,1302.0,40.0,824.0,65.56,113.0,5,592,118.4,171,53,"Hip Injury, Hamstring Injury, Ligament Damage, Back Injury, Fracture",2023-04-17,1036.0,0.5,0,1,0,1,1.62,106,0,0.0,6000,0.168,0.607,0.225,14.23,53123,95.5,1,2.98,2095,174,12903,24.81,32.76,11.01,1,Rising,0.008771929824561403,0.0043859649122807015,3,0.013157894736842105,9029.666666666666,13544.5,-3.6999999999999993,11.559999999999999,2.62,53.50877192982456,19.733333333333334,19.871628063872215,1,Prime,0.0,0.0,0.0,0.1588,3.642,38.931354385964916,34.22567719298246,150.8382579851411,22-25
PL0058,Mike Maignan,France,GK,AC Milan,29,1997-04-03,Right,2029-02-15,3,359,33159,1,2,1014.0,449.0,45.260000000000005,440.0,456.0,6.92,10,60,3,35.9,92.4,85.91,634.0,738.0,1302.0,61.0,985.0,81.88,223.0,14,1278,91.3,149,9,"Groin Strain, Hip Injury, Muscle Injury, Concussion, Ligament Damage, Knee Injury, Fracture, ACL Injury, Calf Injury, Ankle Injury, Achilles Injury",2024-04-17,670.0,1.4,1,0,1,1,3.5,239,0,0.063,4438,0.162,0.599,0.239,6.97,42553,70.8,1,3.81,3454,1799,2465,16.63,18.34,49.78,5,Stable,0.002785515320334262,0.005571030640668524,3,0.008356545961002786,16579.5,11053.0,1.0,17.18,8.3,33.426183844011135,6.086666666666667,39.95951326507799,0,Experienced,0.0,0.044604,3.687726754006673,0.19210000000000002,2.658362,38.18543676880223,28.02430851541112,216.5935154214534,26-29
